TechCode,CropCode,Variable,Filename,Crop,Tech,Archive
A,TOBA,HarvArea,spam2017V2r1_SSA_H_TOBA_A.tif,tobacco,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,TROF,HarvArea,spam2017V2r1_SSA_H_TROF_A.tif,tropical fruit,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,VEGE,HarvArea,spam2017V2r1_SSA_H_VEGE_A.tif,vegetables,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,WHEA,HarvArea,spam2017V2r1_SSA_H_WHEA_A.tif,wheat,all technologies,spam2017v2r1_ssa_harv_area.geotiff
A,YAMS,HarvArea,spam2017V2r1_SSA_H_YAMS_A.tif,yams,all technologies,spam2017v2r1_ssa_harv_area.geotiff
H,ACOF,HarvArea,spam2017V2r1_SSA_H_ACOF_H.tif,arabica coffee,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,BANA,HarvArea,spam2017V2r1_SSA_H_BANA_H.tif,banana,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,BARL,HarvArea,spam2017V2r1_SSA_H_BARL_H.tif,barley,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,BEAN,HarvArea,spam2017V2r1_SSA_H_BEAN_H.tif,bean,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,CASS,HarvArea,spam2017V2r1_SSA_H_CASS_H.tif,cassava,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,CHIC,HarvArea,spam2017V2r1_SSA_H_CHIC_H.tif,chickpea,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,CNUT,HarvArea,spam2017V2r1_SSA_H_CNUT_H.tif,coconut,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,COCO,HarvArea,spam2017V2r1_SSA_H_COCO_H.tif,cocoa,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,COTT,HarvArea,spam2017V2r1_SSA_H_COTT_H.tif,cotton,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,COWP,HarvArea,spam2017V2r1_SSA_H_COWP_H.tif,cowpea,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,GROU,HarvArea,spam2017V2r1_SSA_H_GROU_H.tif,groundnut,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,LENT,HarvArea,spam2017V2r1_SSA_H_LENT_H.tif,lentil,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,MAIZ,HarvArea,spam2017V2r1_SSA_H_MAIZ_H.tif,maize,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,OCER,HarvArea,spam2017V2r1_SSA_H_OCER_H.tif,other cereals,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,OFIB,HarvArea,spam2017V2r1_SSA_H_OFIB_H.tif,other fibre crops,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,OILP,HarvArea,spam2017V2r1_SSA_H_OILP_H.tif,oilpalm,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,OOIL,HarvArea,spam2017V2r1_SSA_H_OOIL_H.tif,other oil crops,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,OPUL,HarvArea,spam2017V2r1_SSA_H_OPUL_H.tif,other pulses,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,ORTS,HarvArea,spam2017V2r1_SSA_H_ORTS_H.tif,other roots,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,PIGE,HarvArea,spam2017V2r1_SSA_H_PIGE_H.tif,pigeonpea,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,PLNT,HarvArea,spam2017V2r1_SSA_H_PLNT_H.tif,plantain,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,PMIL,HarvArea,spam2017V2r1_SSA_H_PMIL_H.tif,pearl millet,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,POTA,HarvArea,spam2017V2r1_SSA_H_POTA_H.tif,potato,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,RAPE,HarvArea,spam2017V2r1_SSA_H_RAPE_H.tif,rapeseed,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,RCOF,HarvArea,spam2017V2r1_SSA_H_RCOF_H.tif,robusta coffee,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,REST,HarvArea,spam2017V2r1_SSA_H_REST_H.tif,rest of crops,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,RICE,HarvArea,spam2017V2r1_SSA_H_RICE_H.tif,rice,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,SESA,HarvArea,spam2017V2r1_SSA_H_SESA_H.tif,sesameseed,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,SMIL,HarvArea,spam2017V2r1_SSA_H_SMIL_H.tif,small millet,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,SORG,HarvArea,spam2017V2r1_SSA_H_SORG_H.tif,sorghum,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,SOYB,HarvArea,spam2017V2r1_SSA_H_SOYB_H.tif,soybean,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,SUGB,HarvArea,spam2017V2r1_SSA_H_SUGB_H.tif,sugarbeet,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,SUGC,HarvArea,spam2017V2r1_SSA_H_SUGC_H.tif,sugarcane,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,SUNF,HarvArea,spam2017V2r1_SSA_H_SUNF_H.tif,sunflower,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,SWPO,HarvArea,spam2017V2r1_SSA_H_SWPO_H.tif,sweet potato,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,TEAS,HarvArea,spam2017V2r1_SSA_H_TEAS_H.tif,tea,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,TEMF,HarvArea,spam2017V2r1_SSA_H_TEMF_H.tif,temperate fruit,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,TOBA,HarvArea,spam2017V2r1_SSA_H_TOBA_H.tif,tobacco,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,TROF,HarvArea,spam2017V2r1_SSA_H_TROF_H.tif,tropical fruit,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,VEGE,HarvArea,spam2017V2r1_SSA_H_VEGE_H.tif,vegetables,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,WHEA,HarvArea,spam2017V2r1_SSA_H_WHEA_H.tif,wheat,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
H,YAMS,HarvArea,spam2017V2r1_SSA_H_YAMS_H.tif,yams,rainfed high inputs,spam2017v2r1_ssa_harv_area.geotiff
I,ACOF,HarvArea,spam2017V2r1_SSA_H_ACOF_I.tif,arabica coffee,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,BANA,HarvArea,spam2017V2r1_SSA_H_BANA_I.tif,banana,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,BARL,HarvArea,spam2017V2r1_SSA_H_BARL_I.tif,barley,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,BEAN,HarvArea,spam2017V2r1_SSA_H_BEAN_I.tif,bean,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,CASS,HarvArea,spam2017V2r1_SSA_H_CASS_I.tif,cassava,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,CHIC,HarvArea,spam2017V2r1_SSA_H_CHIC_I.tif,chickpea,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,CNUT,HarvArea,spam2017V2r1_SSA_H_CNUT_I.tif,coconut,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,COCO,HarvArea,spam2017V2r1_SSA_H_COCO_I.tif,cocoa,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,COTT,HarvArea,spam2017V2r1_SSA_H_COTT_I.tif,cotton,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,COWP,HarvArea,spam2017V2r1_SSA_H_COWP_I.tif,cowpea,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,GROU,HarvArea,spam2017V2r1_SSA_H_GROU_I.tif,groundnut,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,LENT,HarvArea,spam2017V2r1_SSA_H_LENT_I.tif,lentil,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,MAIZ,HarvArea,spam2017V2r1_SSA_H_MAIZ_I.tif,maize,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,OCER,HarvArea,spam2017V2r1_SSA_H_OCER_I.tif,other cereals,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,OFIB,HarvArea,spam2017V2r1_SSA_H_OFIB_I.tif,other fibre crops,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,OILP,HarvArea,spam2017V2r1_SSA_H_OILP_I.tif,oilpalm,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,OOIL,HarvArea,spam2017V2r1_SSA_H_OOIL_I.tif,other oil crops,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,OPUL,HarvArea,spam2017V2r1_SSA_H_OPUL_I.tif,other pulses,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,ORTS,HarvArea,spam2017V2r1_SSA_H_ORTS_I.tif,other roots,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,PIGE,HarvArea,spam2017V2r1_SSA_H_PIGE_I.tif,pigeonpea,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,PLNT,HarvArea,spam2017V2r1_SSA_H_PLNT_I.tif,plantain,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,PMIL,HarvArea,spam2017V2r1_SSA_H_PMIL_I.tif,pearl millet,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,POTA,HarvArea,spam2017V2r1_SSA_H_POTA_I.tif,potato,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,RAPE,HarvArea,spam2017V2r1_SSA_H_RAPE_I.tif,rapeseed,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,RCOF,HarvArea,spam2017V2r1_SSA_H_RCOF_I.tif,robusta coffee,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,REST,HarvArea,spam2017V2r1_SSA_H_REST_I.tif,rest of crops,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,RICE,HarvArea,spam2017V2r1_SSA_H_RICE_I.tif,rice,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,SESA,HarvArea,spam2017V2r1_SSA_H_SESA_I.tif,sesameseed,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,SMIL,HarvArea,spam2017V2r1_SSA_H_SMIL_I.tif,small millet,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,SORG,HarvArea,spam2017V2r1_SSA_H_SORG_I.tif,sorghum,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,SOYB,HarvArea,spam2017V2r1_SSA_H_SOYB_I.tif,soybean,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,SUGB,HarvArea,spam2017V2r1_SSA_H_SUGB_I.tif,sugarbeet,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,SUGC,HarvArea,spam2017V2r1_SSA_H_SUGC_I.tif,sugarcane,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,SUNF,HarvArea,spam2017V2r1_SSA_H_SUNF_I.tif,sunflower,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,SWPO,HarvArea,spam2017V2r1_SSA_H_SWPO_I.tif,sweet potato,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,TEAS,HarvArea,spam2017V2r1_SSA_H_TEAS_I.tif,tea,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,TEMF,HarvArea,spam2017V2r1_SSA_H_TEMF_I.tif,temperate fruit,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,TOBA,HarvArea,spam2017V2r1_SSA_H_TOBA_I.tif,tobacco,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,TROF,HarvArea,spam2017V2r1_SSA_H_TROF_I.tif,tropical fruit,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,VEGE,HarvArea,spam2017V2r1_SSA_H_VEGE_I.tif,vegetables,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,WHEA,HarvArea,spam2017V2r1_SSA_H_WHEA_I.tif,wheat,irrigated,spam2017v2r1_ssa_harv_area.geotiff
I,YAMS,HarvArea,spam2017V2r1_SSA_H_YAMS_I.tif,yams,irrigated,spam2017v2r1_ssa_harv_area.geotiff
L,ACOF,HarvArea,spam2017V2r1_SSA_H_ACOF_L.tif,arabica coffee,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,BANA,HarvArea,spam2017V2r1_SSA_H_BANA_L.tif,banana,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,BARL,HarvArea,spam2017V2r1_SSA_H_BARL_L.tif,barley,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,BEAN,HarvArea,spam2017V2r1_SSA_H_BEAN_L.tif,bean,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,CASS,HarvArea,spam2017V2r1_SSA_H_CASS_L.tif,cassava,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,CHIC,HarvArea,spam2017V2r1_SSA_H_CHIC_L.tif,chickpea,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,CNUT,HarvArea,spam2017V2r1_SSA_H_CNUT_L.tif,coconut,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,COCO,HarvArea,spam2017V2r1_SSA_H_COCO_L.tif,cocoa,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,COTT,HarvArea,spam2017V2r1_SSA_H_COTT_L.tif,cotton,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,COWP,HarvArea,spam2017V2r1_SSA_H_COWP_L.tif,cowpea,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,GROU,HarvArea,spam2017V2r1_SSA_H_GROU_L.tif,groundnut,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,LENT,HarvArea,spam2017V2r1_SSA_H_LENT_L.tif,lentil,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,MAIZ,HarvArea,spam2017V2r1_SSA_H_MAIZ_L.tif,maize,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,OCER,HarvArea,spam2017V2r1_SSA_H_OCER_L.tif,other cereals,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,OFIB,HarvArea,spam2017V2r1_SSA_H_OFIB_L.tif,other fibre crops,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,OILP,HarvArea,spam2017V2r1_SSA_H_OILP_L.tif,oilpalm,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,OOIL,HarvArea,spam2017V2r1_SSA_H_OOIL_L.tif,other oil crops,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,OPUL,HarvArea,spam2017V2r1_SSA_H_OPUL_L.tif,other pulses,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,ORTS,HarvArea,spam2017V2r1_SSA_H_ORTS_L.tif,other roots,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,PIGE,HarvArea,spam2017V2r1_SSA_H_PIGE_L.tif,pigeonpea,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,PLNT,HarvArea,spam2017V2r1_SSA_H_PLNT_L.tif,plantain,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,PMIL,HarvArea,spam2017V2r1_SSA_H_PMIL_L.tif,pearl millet,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,POTA,HarvArea,spam2017V2r1_SSA_H_POTA_L.tif,potato,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,RAPE,HarvArea,spam2017V2r1_SSA_H_RAPE_L.tif,rapeseed,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,RCOF,HarvArea,spam2017V2r1_SSA_H_RCOF_L.tif,robusta coffee,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,REST,HarvArea,spam2017V2r1_SSA_H_REST_L.tif,rest of crops,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,RICE,HarvArea,spam2017V2r1_SSA_H_RICE_L.tif,rice,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,SESA,HarvArea,spam2017V2r1_SSA_H_SESA_L.tif,sesameseed,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,SMIL,HarvArea,spam2017V2r1_SSA_H_SMIL_L.tif,small millet,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,SORG,HarvArea,spam2017V2r1_SSA_H_SORG_L.tif,sorghum,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,SOYB,HarvArea,spam2017V2r1_SSA_H_SOYB_L.tif,soybean,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,SUGB,HarvArea,spam2017V2r1_SSA_H_SUGB_L.tif,sugarbeet,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,SUGC,HarvArea,spam2017V2r1_SSA_H_SUGC_L.tif,sugarcane,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,SUNF,HarvArea,spam2017V2r1_SSA_H_SUNF_L.tif,sunflower,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,SWPO,HarvArea,spam2017V2r1_SSA_H_SWPO_L.tif,sweet potato,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,TEAS,HarvArea,spam2017V2r1_SSA_H_TEAS_L.tif,tea,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,TEMF,HarvArea,spam2017V2r1_SSA_H_TEMF_L.tif,temperate fruit,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,TOBA,HarvArea,spam2017V2r1_SSA_H_TOBA_L.tif,tobacco,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,TROF,HarvArea,spam2017V2r1_SSA_H_TROF_L.tif,tropical fruit,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,VEGE,HarvArea,spam2017V2r1_SSA_H_VEGE_L.tif,vegetables,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,WHEA,HarvArea,spam2017V2r1_SSA_H_WHEA_L.tif,wheat,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
L,YAMS,HarvArea,spam2017V2r1_SSA_H_YAMS_L.tif,yams,rainfed low inputs,spam2017v2r1_ssa_harv_area.geotiff
R,ACOF,HarvArea,spam2017V2r1_SSA_H_ACOF_R.tif,arabica coffee,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,BANA,HarvArea,spam2017V2r1_SSA_H_BANA_R.tif,banana,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,BARL,HarvArea,spam2017V2r1_SSA_H_BARL_R.tif,barley,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,BEAN,HarvArea,spam2017V2r1_SSA_H_BEAN_R.tif,bean,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,CASS,HarvArea,spam2017V2r1_SSA_H_CASS_R.tif,cassava,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,CHIC,HarvArea,spam2017V2r1_SSA_H_CHIC_R.tif,chickpea,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,CNUT,HarvArea,spam2017V2r1_SSA_H_CNUT_R.tif,coconut,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,COCO,HarvArea,spam2017V2r1_SSA_H_COCO_R.tif,cocoa,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,COTT,HarvArea,spam2017V2r1_SSA_H_COTT_R.tif,cotton,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,COWP,HarvArea,spam2017V2r1_SSA_H_COWP_R.tif,cowpea,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,GROU,HarvArea,spam2017V2r1_SSA_H_GROU_R.tif,groundnut,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,LENT,HarvArea,spam2017V2r1_SSA_H_LENT_R.tif,lentil,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,MAIZ,HarvArea,spam2017V2r1_SSA_H_MAIZ_R.tif,maize,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,OCER,HarvArea,spam2017V2r1_SSA_H_OCER_R.tif,other cereals,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,OFIB,HarvArea,spam2017V2r1_SSA_H_OFIB_R.tif,other fibre crops,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,OILP,HarvArea,spam2017V2r1_SSA_H_OILP_R.tif,oilpalm,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,OOIL,HarvArea,spam2017V2r1_SSA_H_OOIL_R.tif,other oil crops,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,OPUL,HarvArea,spam2017V2r1_SSA_H_OPUL_R.tif,other pulses,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,ORTS,HarvArea,spam2017V2r1_SSA_H_ORTS_R.tif,other roots,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,PIGE,HarvArea,spam2017V2r1_SSA_H_PIGE_R.tif,pigeonpea,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,PLNT,HarvArea,spam2017V2r1_SSA_H_PLNT_R.tif,plantain,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,PMIL,HarvArea,spam2017V2r1_SSA_H_PMIL_R.tif,pearl millet,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,POTA,HarvArea,spam2017V2r1_SSA_H_POTA_R.tif,potato,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,RAPE,HarvArea,spam2017V2r1_SSA_H_RAPE_R.tif,rapeseed,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,RCOF,HarvArea,spam2017V2r1_SSA_H_RCOF_R.tif,robusta coffee,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,REST,HarvArea,spam2017V2r1_SSA_H_REST_R.tif,rest of crops,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,RICE,HarvArea,spam2017V2r1_SSA_H_RICE_R.tif,rice,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,SESA,HarvArea,spam2017V2r1_SSA_H_SESA_R.tif,sesameseed,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,SMIL,HarvArea,spam2017V2r1_SSA_H_SMIL_R.tif,small millet,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,SORG,HarvArea,spam2017V2r1_SSA_H_SORG_R.tif,sorghum,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,SOYB,HarvArea,spam2017V2r1_SSA_H_SOYB_R.tif,soybean,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,SUGB,HarvArea,spam2017V2r1_SSA_H_SUGB_R.tif,sugarbeet,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,SUGC,HarvArea,spam2017V2r1_SSA_H_SUGC_R.tif,sugarcane,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,SUNF,HarvArea,spam2017V2r1_SSA_H_SUNF_R.tif,sunflower,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,SWPO,HarvArea,spam2017V2r1_SSA_H_SWPO_R.tif,sweet potato,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,TEAS,HarvArea,spam2017V2r1_SSA_H_TEAS_R.tif,tea,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,TEMF,HarvArea,spam2017V2r1_SSA_H_TEMF_R.tif,temperate fruit,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,TOBA,HarvArea,spam2017V2r1_SSA_H_TOBA_R.tif,tobacco,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,TROF,HarvArea,spam2017V2r1_SSA_H_TROF_R.tif,tropical fruit,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,VEGE,HarvArea,spam2017V2r1_SSA_H_VEGE_R.tif,vegetables,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,WHEA,HarvArea,spam2017V2r1_SSA_H_WHEA_R.tif,wheat,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
R,YAMS,HarvArea,spam2017V2r1_SSA_H_YAMS_R.tif,yams,rainfed all,spam2017v2r1_ssa_harv_area.geotiff
S,ACOF,HarvArea,spam2017V2r1_SSA_H_ACOF_S.tif,arabica coffee,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,BANA,HarvArea,spam2017V2r1_SSA_H_BANA_S.tif,banana,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,BARL,HarvArea,spam2017V2r1_SSA_H_BARL_S.tif,barley,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,BEAN,HarvArea,spam2017V2r1_SSA_H_BEAN_S.tif,bean,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,CASS,HarvArea,spam2017V2r1_SSA_H_CASS_S.tif,cassava,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,CHIC,HarvArea,spam2017V2r1_SSA_H_CHIC_S.tif,chickpea,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,CNUT,HarvArea,spam2017V2r1_SSA_H_CNUT_S.tif,coconut,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,COCO,HarvArea,spam2017V2r1_SSA_H_COCO_S.tif,cocoa,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,COTT,HarvArea,spam2017V2r1_SSA_H_COTT_S.tif,cotton,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,COWP,HarvArea,spam2017V2r1_SSA_H_COWP_S.tif,cowpea,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,GROU,HarvArea,spam2017V2r1_SSA_H_GROU_S.tif,groundnut,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,LENT,HarvArea,spam2017V2r1_SSA_H_LENT_S.tif,lentil,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,MAIZ,HarvArea,spam2017V2r1_SSA_H_MAIZ_S.tif,maize,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,OCER,HarvArea,spam2017V2r1_SSA_H_OCER_S.tif,other cereals,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,OFIB,HarvArea,spam2017V2r1_SSA_H_OFIB_S.tif,other fibre crops,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,OILP,HarvArea,spam2017V2r1_SSA_H_OILP_S.tif,oilpalm,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,OOIL,HarvArea,spam2017V2r1_SSA_H_OOIL_S.tif,other oil crops,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,OPUL,HarvArea,spam2017V2r1_SSA_H_OPUL_S.tif,other pulses,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
S,ORTS,HarvArea,spam2017V2r1_SSA_H_ORTS_S.tif,other roots,rainfed subsistence,spam2017v2r1_ssa_harv_area.geotiff
